trace_name,event_id,n_candidates,sampling_rate_hz,true_s_sample,c1_sample,c1_index,c1_fixed_score,c1_prob,c1_source,c1_resid_s,c1_resid_sp,c1_stead_prob,c1_ida_prob,c1_delta_sp,c2_sample,c2_index,c2_fixed_score,c2_prob,c2_source,c2_resid_s,c2_resid_sp,c2_stead_prob,c2_ida_prob,c2_delta_sp,margin_fixed,c1_ok,c2_ok,ae_c1,ae_c2,snr_db,p_switch,switched,pred_scalar,pred_fixed,pred_resid
21549041.IV.RM33..HN,21549041,1,100.0,2573.0,2574.0,0,-2.1929276624228256,0.2910890281200409,stead+ida,0.561401903784045,-2.373332472046175,0.2910890281200409,0.13658154010772705,7.12,,,,,,,,0.0,0.0,,0.0,True,False,0.01,,3.331,,False,2574.0,2574.0,2574.0
21549041.IV.SEF1..HN,21549041,1,100.0,1727.0,1730.0,0,-0.4977109610764083,0.9788563251495361,stead+ida,0.556650007105906,0.41582788150131234,0.9788563251495361,0.7399585843086243,1.85,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,22.912,,False,1730.0,1730.0,1730.0
21549041.IV.SNTG..HH,21549041,1,100.0,2194.0,2190.0,0,-1.5486750243018914,0.9761453866958618,stead+ida,-0.02254349029571845,0.15105782159911296,0.9761453866958618,0.7541061043739319,2.6600000000000024,,,,,,,,0.0,0.0,,0.0,True,False,0.04,,21.501,,False,2190.0,2190.0,2190.0
21549041.IV.SNTG..HN,21549041,1,100.0,2074.0,2071.0,0,-1.4669423748620127,0.9797790050506592,stead+ida,-0.012543490295716886,0.17105782159911076,0.9797790050506592,0.7555789947509766,2.68,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,23.657,,False,2071.0,2071.0,2071.0
21549041.IV.SSFR..HH,21549041,2,100.0,2298.0,2295.0,0,-0.04275630246895474,0.935822606086731,stead,0.10359186345679916,0.32217875484726566,0.935822606086731,0.0,5.779999999999998,2288.0,1.0,-0.2598013615606261,0.6292685866355896,ida,0.033591863456798876,0.2521787548472654,0.0,0.6292685866355896,5.709999999999997,0.21704505909167138,True,True,0.03,0.1,17.236,0.6457998156547546,True,2288.0,2295.0,2295.0
21549041.IV.SSFR..HN,21549041,2,100.0,2261.0,2269.0,0,-0.12631418572083708,0.7769825458526611,stead,0.21359186345680214,0.4121787548472682,0.7769825458526611,0.0,5.87,2261.0,1.0,-0.49175655232919574,0.377463161945343,ida,0.1335918634568003,0.3321787548472681,0.0,0.377463161945343,5.79,0.36544236660835866,True,True,0.08,0.0,18.212,0.6833453178405762,True,2261.0,2269.0,2269.0
21549041.IV.TERO..HH,21549041,2,100.0,2846.0,2890.0,0,-0.7861943218820544,0.8211514353752136,stead,0.7256980040681142,0.7344583169181984,0.8211514353752136,0.0,10.76,2871.0,1.0,-0.9214370806807165,0.3585919737815857,ida,0.5356980040681165,0.5444583169181989,0.0,0.3585919737815857,10.57,0.1352427587986621,True,True,0.44,0.25,2.246,0.8855016827583313,True,2871.0,2890.0,2871.0
21549041.IV.TERO..HN,21549041,1,100.0,2740.0,2783.0,0,-1.0283675653948405,0.530921459197998,stead+ida,0.7156980040681162,0.2944583169181971,0.530921459197998,0.25893640518188477,10.319999999999999,,,,,,,,0.0,0.0,,0.0,True,False,0.43,,3.539,,False,2783.0,2783.0,2783.0
21551691.IV.CESI..HH,21551691,1,100.0,2152.0,2154.0,0,-0.6321537076153195,0.7338865995407104,stead+ida,-0.09287183013637357,0.044057618370990426,0.5803704261779785,0.7338865995407104,2.0,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,-1.608,,False,2154.0,2154.0,2154.0
21551691.IV.CSP1..EH,21551691,2,100.0,2616.0,2621.0,0,-0.37885016704060004,0.7212947607040405,stead,0.1458885010715143,0.26148707206248956,0.7212947607040405,0.0,4.07,2612.0,1.0,-0.5370770805610514,0.6313824653625488,ida,0.05588850107151444,0.17148707206248925,0.0,0.6313824653625488,3.98,0.15822691352045137,True,True,0.05,0.04,4.343,0.6497130990028381,True,2612.0,2621.0,2621.0
21551691.IV.FDMO..HH,21551691,1,100.0,1807.0,1802.0,0,-2.0988672802177284,0.6669821739196777,stead+ida,-0.004708193861525878,0.0975829654002971,0.6669821739196777,0.4240034520626068,2.54,,,,,,,,0.0,0.0,,0.0,True,False,0.05,,4.119,,False,1802.0,1802.0,1802.0
21551691.IV.FEMA..HN,21551691,3,100.0,2011.0,2001.0,0,-0.7273980042312266,0.2468634694814682,ida,0.30338027620847097,-0.24120295597466246,0.0,0.2468634694814682,1.28,2013.0,2.0,-1.0891964102168425,0.11372781544923782,stead,0.4233802762084684,-0.12120295597466257,0.11372781544923782,0.0,1.4,0.36179840598561597,True,True,0.1,0.02,4.952,0.22077246010303497,False,2001.0,2001.0,2001.0
21551691.IV.NRCA..HH,21551691,1,100.0,2050.0,2043.0,0,-0.3374181591192246,0.8770499229431152,stead+ida,,-0.11939659374109235,0.8770499229431152,0.3424471616744995,2.52,,,,,,,,0.0,0.0,,0.0,True,False,0.07,,1.937,,False,2043.0,2043.0,2043.0
21551691.IV.NRCA..HN,21551691,2,100.0,1964.0,1960.0,0,-0.838761107090503,0.2666036784648895,stead,-0.1677679607085718,-0.5493965937410947,0.2666036784648895,0.0,2.0899999999999976,1953.0,1.0,-1.3341295921701122,0.11249180138111115,ida,-0.2377679607085721,-0.6193965937410946,0.0,0.11249180138111115,2.019999999999998,0.4953684850796092,True,True,0.04,0.11,3.247,0.3922446370124817,False,1960.0,1960.0,1960.0
21555871.IV.ARRO..EH,21555871,2,100.0,2323.0,2356.0,0,-0.2587868671802827,0.6187602281570435,stead,0.165230721739559,0.10246161833895151,0.6187602281570435,0.0,3.34,2350.0,1.0,-0.4281673104298745,0.4589935839176178,ida,0.10523072173956027,0.04246161833895146,0.0,0.4589935839176178,3.28,0.16938044324959178,True,True,0.33,0.27,4.17,0.6150510311126709,True,2350.0,2356.0,2356.0
21555871.IV.ASSB..HH,21555871,1,100.0,2138.0,2128.0,0,-0.3277801312603526,0.7361800074577332,stead+ida,-0.2250837028622179,0.23042400980972122,0.7361800074577332,0.49791520833969116,5.52,,,,,,,,0.0,0.0,,0.0,True,False,0.1,,8.831,,False,2128.0,2128.0,2128.0
21555871.IV.CESI..HH,21555871,2,100.0,2589.0,2596.0,0,-0.19368268004594888,0.7898694276809692,stead,0.15512616142326152,0.10673844649933617,0.7898694276809692,0.0,4.45,2583.0,1.0,-0.2847916860036164,0.5901294946670532,ida,0.025126161423258964,-0.023261553500663723,0.0,0.5901294946670532,4.32,0.0911090059576675,True,True,0.07,0.06,3.881,0.6326968669891357,True,2583.0,2596.0,2596.0
21555871.IV.CESX..HH,21555871,2,100.0,2212.0,2217.0,0,-0.3781829426420694,0.5427803993225098,stead,0.0649879450821036,-3.0298820564846087,0.5427803993225098,0.0,1.07,2196.0,1.0,-0.9329572144675822,0.24512764811515808,ida,-0.14501205491789726,-3.239882056484609,0.0,0.24512764811515808,0.86,0.5547742718255128,True,True,0.05,0.16,-8.489,0.34590867161750793,False,2217.0,2217.0,2217.0
21555871.IV.FEMA..HN,21555871,3,100.0,2270.0,2244.0,2,-4.128551152837517,0.0009346900042146444,stead,0.14653804324003694,-4.090129073976312,0.0009346900042146444,0.0,0.13,10918.0,0.0,-37.80045613545328,0.1468726545572281,ida,86.88653804324004,82.6498709260237,0.0,0.1468726545572281,86.87,33.671904982615764,True,False,0.26,86.48,0.304,0.0,False,2244.0,2244.0,2244.0
21555871.IV.GAVE..EH,21555871,2,100.0,2088.0,2100.0,0,-0.0341465543577551,0.9339866638183594,stead,0.014665347648758598,0.07621909853617725,0.9339866638183594,0.0,1.64,2091.0,1.0,-0.20425068446683015,0.6646455526351929,ida,-0.07533465235124126,-0.013780901463822604,0.0,0.6646455526351929,1.55,0.17010413010907505,True,True,0.12,0.03,15.448,0.4448187053203583,False,2100.0,2100.0,2100.0
21555871.IV.GAVE..HN,21555871,2,100.0,2182.0,2195.0,0,-0.06963362860718368,0.8699954748153687,stead,0.02466534764876016,0.06621909853617725,0.8699954748153687,0.0,1.63,2187.0,1.0,-0.38138901040306017,0.46636903285980225,ida,-0.055334652351238134,-0.013780901463822604,0.0,0.46636903285980225,1.55,0.3117553817958765,True,True,0.13,0.05,21.386,0.39121365547180176,False,2195.0,2195.0,2195.0
21555871.IV.LNSS..HH,21555871,1,100.0,2039.0,2065.0,0,-0.1444081360686058,0.8777971863746643,stead+ida,0.1542145783473181,-0.19045835911028375,0.8777971863746643,0.6292828321456909,3.139999999999998,,,,,,,,0.0,0.0,,0.0,True,False,0.26,,5.819,,False,2065.0,2065.0,2065.0
21555871.IV.LNSS..HN,21555871,1,100.0,1960.0,1984.0,0,-0.220152727553547,0.6438397169113159,stead+ida,0.1442145783473201,-1.6404583591102795,0.6438397169113159,0.24958176910877228,1.6900000000000022,,,,,,,,0.0,0.0,,0.0,True,False,0.24,,3.172,,False,1984.0,1984.0,1984.0
21555871.IV.NRCA..HH,21555871,1,100.0,1952.0,1953.0,0,-0.052875528141964265,0.9381424188613892,stead+ida,-0.04924422907354575,-0.0744197380600129,0.9381424188613892,0.7933657169342041,3.49,,,,,,,,0.0,0.0,,0.0,True,False,0.01,,0.601,,False,1953.0,1953.0,1953.0
21555871.IV.NRCA..HN,21555871,1,100.0,1873.0,1866.0,0,-0.34163345514809307,0.5115898847579956,stead+ida,-0.1392442290735474,-0.04441973806001309,0.5115898847579956,0.2613871991634369,3.52,,,,,,,,0.0,0.0,,0.0,True,False,0.07,,5.047,,False,1866.0,1866.0,1866.0
21557171.IV.MESG..HH,21557171,2,100.0,2063.0,2071.0,0,-0.027654236307800967,0.9461932182312012,stead,-0.2867547078260717,-0.688017387099249,0.9461932182312012,0.0,4.67,2064.0,1.0,-0.23334459053617804,0.6270749568939209,ida,-0.356754707826072,-0.7580173870992493,0.0,0.6270749568939209,4.6,0.20569035422837706,True,True,0.08,0.01,29.995,0.3629103899002075,False,2071.0,2071.0,2071.0
21557171.IV.MESG..HN,21557171,2,100.0,2074.0,2085.0,0,-0.03097634720681228,0.939927339553833,stead,-0.25675470782607235,-0.658017387099247,0.939927339553833,0.0,4.700000000000002,2079.0,1.0,-0.27363452942968575,0.578527569770813,ida,-0.3167547078260746,-0.7180173870992466,0.0,0.578527569770813,4.640000000000002,0.24265818222287347,True,True,0.11,0.05,29.71,0.3508586883544922,False,2085.0,2085.0,2085.0
21557171.IV.NOCI..HH,21557171,2,100.0,2839.0,2834.0,0,-0.15120591266721736,0.7390336394309998,stead,-0.5178591576540263,-0.7247129273322912,0.7390336394309998,0.0,8.22,2828.0,1.0,-0.39329070782413084,0.45539894700050354,ida,-0.5778591576540251,-0.7847129273322917,0.0,0.45539894700050354,8.16,0.24208479515691347,True,True,0.05,0.11,34.064,0.3712061941623688,False,2834.0,2834.0,2834.0
21557171.IV.SCTE..HH,21557171,1,100.0,2741.0,2927.0,0,-0.22688682687290623,0.6352264881134033,stead+ida,1.0074656661978914,0.5283079408500555,0.6352264881134033,0.1588381677865982,13.11,,,,,,,,0.0,0.0,,0.0,False,False,1.86,,19.471,,False,2927.0,2927.0,2927.0
21557171.OT.TAR1..HH,21557171,2,100.0,2293.0,2373.0,1,-0.4506871884597675,0.4060112535953522,stead,0.38766653345856383,0.19668187144373395,0.4060112535953522,0.0,8.14,2295.0,0.0,-0.4896226975618561,0.3755944073200226,stead+ida,-0.3923334665414373,-0.5833181285562663,0.3755944073200226,0.2545568346977234,7.36,0.038935509102088595,False,True,0.8,0.02,31.578,0.695045530796051,True,2295.0,2373.0,2373.0
21557891.IV.ARRO..EH,21557891,2,100.0,2792.0,2797.0,0,-0.20713949632915274,0.7825145125389099,stead,0.3153790983420244,0.5563226294923531,0.7825145125389099,0.0,10.2,2791.0,1.0,-0.5421427619914789,0.3761293590068817,ida,0.2553790983420221,0.4963226294923544,0.0,0.3761293590068817,10.14,0.3350032656623262,True,True,0.05,0.01,3.047,0.841776967048645,True,2791.0,2797.0,2797.0
21557891.IV.ARVD..HH,21557891,3,100.0,2784.0,2797.0,0,-0.38274758214172433,0.6389826536178589,stead,0.44628054520828897,0.5581284220398173,0.6389826536178589,0.0,8.459999999999997,2782.0,1.0,-0.4737843323082567,0.4386487603187561,ida,0.2962805452082904,0.4081284220398169,0.0,0.4386487603187561,8.309999999999997,0.09103675016653234,True,True,0.13,0.02,10.734,0.8974541425704956,True,2782.0,2797.0,2782.0
21557891.IV.ASSB..HH,21557891,2,100.0,2831.0,2881.0,0,-0.2226394550163618,0.8548095226287842,stead,-0.05555916393067051,0.3052659599781995,0.8548095226287842,0.0,8.29,2839.0,1.0,-0.6570685027401674,0.27873045206069946,ida,-0.47555916393066866,-0.11473404002179954,0.0,0.27873045206069946,7.87,0.4344290477238056,True,True,0.5,0.08,17.965,0.25367096066474915,False,2881.0,2881.0,2881.0
21557891.IV.ATCC..EH,21557891,3,100.0,2729.0,2752.0,0,-0.3176178954363978,0.816803514957428,stead,0.20611684746721437,0.3562874121830877,0.816803514957428,0.0,8.54,2743.0,1.0,-0.47512885714894243,0.4913763701915741,ida,0.11611684746721096,0.2662874121830878,0.0,0.4913763701915741,8.45,0.15751096171254464,True,True,0.23,0.14,11.0,0.7691267728805542,True,2743.0,2752.0,2752.0
21557891.IV.ATCC..HN,21557891,2,100.0,2703.0,2734.0,0,-0.15781801392435607,0.7307020425796509,stead,0.28611684746721266,0.41628741218308996,0.7307020425796509,0.0,8.600000000000001,2716.0,1.0,-0.5264620236851996,0.38131701946258545,ida,0.10611684746721295,0.23628741218309024,0.0,0.38131701946258545,8.420000000000002,0.3686440097608435,True,True,0.31,0.13,11.312,0.776226818561554,True,2716.0,2734.0,2734.0
21557891.IV.ATVO..HH,21557891,1,100.0,3118.0,3238.0,0,-1.2944657008573215,0.6158832907676697,stead+ida,0.9393063350976689,1.0828808360419764,0.6158832907676697,0.3134879767894745,12.01,,,,,,,,0.0,0.0,,0.0,False,False,1.2,,2.18,,False,3238.0,3238.0,3238.0
21557891.IV.ATVO..HN,21557891,2,100.0,2914.0,3067.0,0,-2.2048201429360414,0.14023840427398682,ida,1.2693063350976672,-2.787119163958023,0.0,0.14023840427398682,8.14,3077.0,1.0,-4.2979364722875015,0.0033851421903818846,stead,1.3693063350976686,-2.687119163958023,0.0033851421903818846,0.0,8.24,2.09311632935146,False,False,1.53,1.63,0.315,0.1481395661830902,False,3067.0,3067.0,3067.0
21557891.IV.CAMP..HH,21557891,1,100.0,2891.0,2895.0,0,-0.39761831926414964,0.8348691463470459,stead+ida,0.7012828022132851,0.9114891757430268,0.8348691463470459,0.45224010944366455,9.23,,,,,,,,0.0,0.0,,0.0,True,False,0.04,,3.38,,False,2895.0,2895.0,2895.0
21557891.IV.CESI..HH,21557891,1,100.0,2535.0,2553.0,0,-0.05404749503724341,0.9102804660797119,stead+ida,0.21158546152243574,0.3308333525772502,0.9102804660797119,0.6361991167068481,6.08,,,,,,,,0.0,0.0,,0.0,True,False,0.18,,14.822,,False,2553.0,2553.0,2553.0
21557891.IV.CESX..HH,21557891,1,100.0,2667.0,2688.0,0,-0.1894431273312799,0.6846249103546143,stead+ida,0.5637030156035614,-1.3444487992305874,0.6846249103546143,0.33415693044662476,9.369999999999997,,,,,,,,0.0,0.0,,0.0,True,False,0.21,,2.265,,False,2688.0,2688.0,2688.0
21557891.IV.CING..HH,21557891,1,100.0,2621.0,2628.0,0,-0.03389189652339716,0.9601271748542786,stead+ida,-0.01117880845046848,0.12745060356521165,0.9601271748542786,0.6721513271331787,5.55,,,,,,,,0.0,0.0,,0.0,True,False,0.07,,21.072,,False,2628.0,2628.0,2628.0
21557891.IV.CING..HN,21557891,2,100.0,2564.0,10272.0,0,-2.2738368298977765,0.010591805912554264,ida,76.99882119154954,65.57745060356521,0.0,0.010591805912554264,71.0,9841.0,1.0,-6.902780113555553,1e-06,stead,72.68882119154954,61.26745060356521,9.89613113233645e-07,0.0,66.69,4.628943283657777,False,False,77.08,72.77,-0.088,0.9999737739562988,True,9841.0,10272.0,10272.0
21557891.IV.EL6..EH,21557891,2,100.0,2127.0,2135.0,0,-0.05684933923951047,0.8983333110809326,stead,0.020958687056621628,0.13137506984119174,0.8983333110809326,0.0,5.53,2122.0,1.0,-0.3823200023845137,0.5153639912605286,ida,-0.10904131294338093,0.001375069841191845,0.0,0.5153639912605286,5.4,0.3254706631450032,True,True,0.08,0.05,31.632,0.4712764620780945,False,2135.0,2135.0,2135.0
21557891.IV.FDMO..HH,21557891,1,100.0,2411.0,2407.0,0,-0.11527277139936666,0.979496419429779,stead+ida,-0.22343789041743278,-0.076515501810416,0.979496419429779,0.6579705476760864,4.07,,,,,,,,0.0,0.0,,0.0,True,False,0.04,,24.032,,False,2407.0,2407.0,2407.0
21557891.IV.FEMA..HN,21557891,3,100.0,2193.0,2192.0,0,-0.0703230950959056,0.9186155200004578,stead,0.1062040447860717,0.24367492483283204,0.9186155200004578,0.0,4.94,2175.0,1.0,-0.44691136968906553,0.5133877396583557,ida,-0.06379595521393,0.07367492483283122,0.0,0.5133877396583557,4.77,0.3765882745931599,True,True,0.01,0.18,27.579,0.5189085006713867,True,2175.0,2192.0,2192.0
21557891.IV.FIU1..HN,21557891,2,100.0,2178.0,2178.0,0,-0.10761344384466034,0.8063584566116333,stead,-0.031714217762422336,-13.029790193521132,0.8063584566116333,0.0,-7.45,2170.0,1.0,-0.30922742170141104,0.5387762784957886,ida,-0.11171421776242418,-13.109790193521132,0.0,0.5387762784957886,-7.53,0.2016139778567507,True,True,0.0,0.08,3.066,0.43182310461997986,False,2178.0,2178.0,2178.0
21557891.IV.FOSV..EH,21557891,3,100.0,2711.0,2765.0,0,-0.20497409784385828,0.8307782411575317,stead,0.21780262056324418,0.38738841906636257,0.8307782411575317,0.0,7.97,2750.0,1.0,-0.4131373027526445,0.4687122702598572,ida,0.0678026205632456,0.2373884190663631,0.0,0.4687122702598572,7.82,0.2081632049087862,False,True,0.54,0.39,12.219,0.7353609800338745,True,2750.0,2765.0,2765.0
21557891.IV.FOSV..HN,21557891,2,100.0,2761.0,2800.0,1,-1.4017549637804974,0.4712027907371521,ida,0.0678026205632456,0.16738841906636281,0.0,0.4712027907371521,7.75,2823.0,0.0,-4.637452626174124,0.7561204433441162,stead,0.297802620563246,0.39738841906636324,0.7561204433441162,0.0,7.98,3.235697662393626,True,False,0.39,0.62,9.727,0.19306086003780365,False,2800.0,2800.0,2800.0
21557891.IV.GAG1..HN,21557891,2,100.0,2429.0,2423.0,0,-0.1391413659656639,0.9015737175941467,stead,-0.19658696585541335,-0.11528037978487138,0.9015737175941467,0.0,4.69,2415.0,1.0,-0.41879883335710644,0.591651201248169,ida,-0.2765869658554152,-0.19528037978487145,0.0,0.591651201248169,4.61,0.27965746739144254,True,True,0.06,0.14,9.311,0.35204827785491943,False,2423.0,2423.0,2423.0
21557891.IV.GIGS..HH,21557891,2,100.0,2777.0,2792.0,0,-0.11045497600274916,0.801788866519928,stead,0.721258293239103,0.7435906846374536,0.801788866519928,0.0,10.409999999999998,2783.0,1.0,-0.3887698119284362,0.45953524112701416,ida,0.6312582932390995,0.6535906846374537,0.0,0.45953524112701416,10.319999999999999,0.278314835925687,True,True,0.15,0.06,-0.412,0.8899360299110413,True,2783.0,2792.0,2792.0
21557891.IV.GUMA..HH,21557891,1,100.0,2116.0,2119.0,0,-0.2980720385915723,0.991883397102356,stead+ida,0.2712890724122481,0.05406540274970917,0.991883397102356,0.7158161401748657,3.07,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,21.61,,False,2119.0,2119.0,2119.0
21557891.IV.GUMA..HN,21557891,1,100.0,2132.0,2134.0,0,-0.32326661745437374,0.9907410144805908,stead+ida,0.2612890724122465,0.03406540274970915,0.9907410144805908,0.7304410934448242,3.05,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,13.067,,False,2134.0,2134.0,2134.0
21557891.IV.LNSS..HH,21557891,2,100.0,2675.0,2670.0,0,-0.30564594331336126,0.8355294466018677,stead,0.6951483846354094,0.7175833615185958,0.8355294466018677,0.0,8.97,2660.0,1.0,-0.48623170206848176,0.49327975511550903,ida,0.5951483846354115,0.6175833615185944,0.0,0.49327975511550903,8.87,0.1805857587551205,True,True,0.05,0.15,10.567,0.9007589817047119,True,2660.0,2670.0,2670.0
21557891.IV.LNSS..HN,21557891,1,100.0,2646.0,2641.0,0,-0.07975784172339138,0.852556586265564,stead+ida,0.6951483846354094,0.5275833615185945,0.852556586265564,0.48577970266342163,8.78,,,,,,,,0.0,0.0,,0.0,True,False,0.05,,4.987,,False,2641.0,2641.0,2641.0
21557891.IV.MC2..EH,21557891,2,100.0,2339.0,2340.0,0,-0.020683065800698276,0.9656755924224854,stead,0.0020007155433940937,-0.15593046920826303,0.9656755924224854,0.0,4.47,2332.0,1.0,-0.18523549438054993,0.6911565065383911,ida,-0.0779992844566042,-0.2359304692082631,0.0,0.6911565065383911,4.39,0.16455242857985164,True,True,0.01,0.07,37.352,0.5087288618087769,True,2332.0,2340.0,2340.0
21557891.IV.MDAR..HN,21557891,1,100.0,2221.0,2219.0,0,-0.07940965009214321,0.9857617616653442,stead+ida,-0.2848227598610844,-0.12028251454562078,0.9857617616653442,0.7591170072555542,3.929999999999998,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,13.994,,False,2219.0,2219.0,2219.0
21557891.IV.MF5..EH,21557891,1,100.0,1939.0,1939.0,0,-0.01066762980356551,0.9788907170295715,stead+ida,0.2278024100925844,0.11339139469608339,0.9788907170295715,0.5974621772766113,3.73,,,,,,,,0.0,0.0,,0.0,True,False,0.0,,23.628,,False,1939.0,1939.0,1939.0
21557891.IV.MML1..EH,21557891,1,100.0,2587.0,2584.0,0,-0.01685929001652778,0.9668435454368591,stead+ida,-0.036258983395651256,0.09643468507109709,0.9668435454368591,0.7205047607421875,5.16,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,21.031,,False,2584.0,2584.0,2584.0
21557891.IV.MML1..HN,21557891,1,100.0,2641.0,2635.0,0,-0.02517276494724586,0.9509007930755615,stead+ida,-0.056258983395649054,0.06643468507109684,0.9509007930755615,0.7105715274810791,5.13,,,,,,,,0.0,0.0,,0.0,True,False,0.06,,21.086,,False,2635.0,2635.0,2635.0
21557891.IV.MMO1..EH,21557891,1,100.0,2467.0,2465.0,0,-0.019381248805852357,0.9621180891990662,stead+ida,-0.13206445936415712,0.010162584358854865,0.9621180891990662,0.6893924474716187,4.11,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,18.894,,False,2465.0,2465.0,2465.0
21557891.IV.MMO1..HN,21557891,2,100.0,2179.0,2172.0,1,-16.542678715682037,0.5117138624191284,ida,-0.18206445936415783,-0.04983741564114741,0.0,0.5117138624191284,4.049999999999998,2188.0,0.0,-17.70850049968951,0.6879839897155762,stead,-0.022064459364157685,0.11016258435885184,0.6879839897155762,0.0,4.209999999999997,1.1658217840074734,True,True,0.07,0.09,5.922,0.5452970266342163,True,2188.0,2172.0,2172.0
21557891.IV.MTRA..EH,21557891,2,100.0,2086.0,2104.0,0,-0.10889579528203593,0.8042930364608765,stead,-0.12153493001014049,0.22571249109940084,0.8042930364608765,0.0,5.96,2087.0,1.0,-0.33874760487450045,0.5078875422477722,ida,-0.29153493001013864,0.05571249109940091,0.0,0.5078875422477722,5.79,0.22985180959246454,True,True,0.18,0.01,18.57,0.34971925616264343,False,2104.0,2104.0,2104.0
21557891.IV.MTRA..HN,21557891,2,100.0,2106.0,2131.0,0,-0.07897982814971764,0.853884220123291,stead,-0.05153493001014198,0.2957124910994011,0.853884220123291,0.0,6.03,2124.0,1.0,-0.5031362513337901,0.36557912826538086,ida,-0.12153493001014226,0.22571249109940084,0.0,0.36557912826538086,5.96,0.4241564231840725,True,True,0.25,0.18,20.089,0.38542258739471436,False,2131.0,2131.0,2131.0
21557891.IV.MURB..HH,21557891,2,100.0,2927.0,3026.0,0,-0.7312160416814008,0.787625789642334,stead,,0.9356577897454148,0.787625789642334,0.0,10.29,3020.0,1.0,-0.9314350453681024,0.40699440240859985,ida,,0.8756577897454161,0.0,0.40699440240859985,10.23,0.20021900368670165,False,False,0.99,0.93,12.98,0.6178894639015198,True,3020.0,3026.0,3026.0
